OG2_mESC_rep1,OG2_mESC_rep2,ciTotiSC_P1_rep1,ciTotiSC_P1_rep2,ciTotiSC_P2_rep1,ciTotiSC_P2_rep2,ciTotiSC_P4_rep1,ciTotiSC_P4_rep2,ciTotiSC_P8_rep1,ciTotiSC_P8_rep2,gene
2.27580478146585,2.92020125319109,4.95444374057518,3.36596590962079,2.03097564038585,2.21823132638134,2.79077962382337,2.55462781968902,4.98989342317165,4.6498658090999,Btg3
62.2851834927495,58.7874858344429,23.9365293972367,26.4645209591286,63.1448790010874,60.0939032056035,71.164880407496,71.2919391541122,202.309538613152,210.033029546797,Btg2
41.2639340639465,40.2338839328551,26.0555987079646,27.8850203338309,67.2376026400468,63.0035313090388,69.490412633202,62.1131019880203,82.6104577836195,77.4695824800947,Btg1
0,0,0,0,0,0,0,0,0,0,Smok3a
0,0,0,0,0,0,0.0620173249738527,0.0297049746475468,0,0,Smok3c
0,0,0,0,0,0,0,0,0,0,Smok3b
102.950221561573,101.705595161645,127.800771669536,127.072933193482,121.704676632213,128.974307119601,127.507620146241,136.672588353363,86.3164020218815,87.0229431424272,Nupl1
14.2836694836738,13.2736420599595,9.72981120137053,10.2522998348083,11.4780896039988,9.30504829118406,9.33360740856484,10.4264461012889,8.141405058859,8.22885343186164,Nupl2
0,0.0589939647109312,0,0,0.0615447163753289,0,0.0310086624869264,0.0297049746475468,0,0.112724019614543,Hoxd3os1
0.329392797317425,0.0589939647109312,0.0596920932599419,0.0617608423783631,0.184634149125987,0.374506587570875,0.279077962382337,0.712919391541122,0.233445306347212,0.169086029421815,Ttc30a2
79.8627809495975,75.5712687947029,91.0304422214114,87.5459940713297,79.4542288405495,79.9715605459039,79.5062106164792,79.0746425117695,95.0414203466085,99.8453003735815,Npat
8.68399192927757,7.96418523597571,2.89506652310718,2.71747706464798,5.4467073992166,6.16495459539749,7.72115695924466,6.26774965063237,2.62625969640613,2.7617384805563,Ttc30a1
95.6736352208339,92.8270034726502,76.9729542586951,70.93232747155,101.148741362853,96.248193005715,94.8244898850208,93.0359805961165,92.82368993631,84.5993767207145,Gga1
87.8879872842402,82.296580771749,101.775019008201,97.3659680094894,79.9158142133645,76.4569602625464,75.6301278056134,72.747482911842,99.7978684634329,97.6753629960015,Gga3
253.991791531491,259.868414551652,178.509204893856,192.755589062871,320.309476375399,315.968327113643,275.636000846288,281.15758503903,243.629357836609,222.658119743626,Gga2
30.6035853507644,29.9394370907976,28.2045140653225,30.1392910806412,19.9097157474189,20.2809721269151,16.0934958307148,15.6842266139047,27.0504748729831,29.6464171586248,Sorbs1
7.45625513927626,8.34764600659676,16.5347098330039,19.4237849279952,22.0637808205554,22.7584772446917,27.3186316509821,29.4376298757188,19.551044406579,20.6284955894614,Sorbs3
0.778564793659368,0.353963788265587,1.34307209834869,1.04993432043217,1.16934961113125,0.921862369405232,1.20933783699013,1.18819898590187,0.437709949401022,0.760887132398166,Sorbs2
1.22773679000131,1.09138834715223,0.656613025859361,1.08081474162135,1.50784555119556,4.03314786614789,2.29464102403255,2.67344771827921,1.13804586844266,1.1836022059527,Tshz2
6.55791114659237,6.3418512064251,8.05843259009216,10.4067019407542,5.9698374884069,7.08681696480272,5.48853326018597,6.32715959992746,7.38270781323057,8.70793051522345,Tshz3
4.37194076439491,4.15907451212065,17.489783325163,18.0959268168604,49.0203665929494,49.5501023555312,35.1018059352006,36.8044635883104,15.5824741986764,14.5132175253724,Tshz1
0,0.0294969823554656,0,0,0.0307723581876644,0,0,0,0,0,Mir302c
0.509061595854202,0.707927576531174,1.61168651801843,2.40867285275616,1.23089432750658,1.0659033646248,0.651181912225454,0.534689543655842,0.875419898802043,0.73270612749453,Bbof1
0,0,0.0895381398899129,0.216162948324271,0.123089432750658,0.144040995219567,0.217060637408485,0.118819898590187,0.0583613265868029,0.0281810049036358,Speer4d
0,0,0.32830651292968,0.185282527135089,0.123089432750658,0.345698388526962,0.372103949843116,0.178229847885281,0.320987296227416,0.0845430147109073,Speer4e
0,0.0589939647109312,0.0895381398899129,0.0926412635675447,0,0.0288081990439135,0.124034649947705,0.118819898590187,0.0583613265868029,0.0563620098072715,Speer4a
0.0299447997561295,0,0,0,0.0923170745629933,0.115232796175654,0.186051974921558,0.0594099492950935,0.0291806632934014,0,Speer4b
0,0,0.119384186519884,0.0308804211891816,0.215406507313651,0.172849194263481,0.0930259874607791,0.356459695770561,0.291806632934014,0.704525122590894,Speer4c
2.48541837975875,2.35975858843725,2.65629815006741,2.53219453751289,64.5911798359076,60.7564917836136,52.8387608777225,50.8252116219525,25.8832483412471,27.9837378693103,Arhgef28
0.0299447997561295,0,0.179076279779826,0.0308804211891816,0.153861790938322,0.115232796175654,0.0620173249738527,0.297049746475468,0.116722653173606,0.0845430147109073,Malrd1
30.753309349545,27.874648325915,35.6660257228153,34.1537458352348,31.3878053514177,31.5449779530853,33.5823814733413,29.8534995207845,33.6453047772919,31.3654584577466,Trnt1
11.3490791075731,8.55412488308502,35.964486189115,42.3370574503679,43.6044315519205,43.5291887553533,35.783996509913,31.2199283545716,22.9360013486135,24.0665781877049,Arhgef26
2.03624638341681,2.18277669430445,2.65629815006741,1.38961895351317,0.584674805565624,0.66258857801001,0.558155924764674,0.950559188721496,0.525251939281226,0.450896078458172,Glp1r
63.8123682803121,64.0084517113604,27.2792866197935,24.6425761089669,83.0238223903186,81.6712442894948,101.987490919501,102.125702838266,162.623836534126,155.728233097491,Lmna
0.119779199024518,0.0589939647109312,0.9252274455291,0.648488844972813,0.55390244737796,0.979478767493059,0.248069299895411,0.742624366188669,0.350167959520817,0.253629044132722,Fndc3c1
0.119779199024518,0,0.119384186519884,0,0.0615447163753289,0.115232796175654,0.186051974921558,0,0.145903316467007,0.0563620098072715,Mcemp1
0.269503197805166,0.383460770621053,0.596920932599419,0.494086739026905,0.430813014627302,0.374506587570875,0.620173249738527,0.594099492950935,0.700335919041635,0.619982107879987,Sorcs1
12.6965950965989,11.6513080304089,18.474702863952,18.3429701863738,18.7711384944753,16.5647144502503,15.1322272936201,13.1890087435108,11.4971813376002,13.2732533096124,Sorcs2
505.228661485418,483.544031753148,599.786153075896,593.984901573907,376.745981291576,385.252045814255,377.344413803407,373.035071623892,279.229767054558,288.968024281881,Supt16
8.74388152878983,7.3742455888664,21.7279219466189,22.0486207290756,4.24658542989769,4.6957364441579,4.65129937303895,3.83194172953353,6.21548128149451,6.17164007389623,Trim34a
2.54530797927101,1.47484911777328,5.61105676643454,4.60118275718805,1.41552847663256,1.26756075793219,1.92253707418943,1.21790396054942,1.75083979760409,1.32450723047088,Trim34b
48.7201892032228,46.9296989275458,63.3631569954283,65.6208950270108,43.1120738209179,48.2537333985551,47.1021583176411,47.1120897910092,63.1761360302141,58.8701192436951,Prepl
0,0.176981894132794,0.0596920932599419,0,0.307723581876644,0.057616398087827,0.310086624869264,0.118819898590187,0,0,4933412E24Rik
8.4144887314724,6.99078481824535,3.37260326918672,3.86005264864769,1.72325205850921,1.09471156366871,1.27135516196398,0.683214416893576,1.86756245077769,2.14175637267632,Cdhr1
0.808509593415498,0.47195171768745,0.417844652819593,0.185282527135089,0.153861790938322,0.172849194263481,0.155043312434632,0.207934822532827,0.116722653173606,0,Cdhr2
0,0,0.0596920932599419,0.0308804211891816,0.0615447163753289,0.0864245971317405,0.0310086624869264,0.415869645065655,0.525251939281226,0.253629044132722,Cdhr3
0,0.0589939647109312,0.238768373039768,0.524967160216086,0.492357731002631,0.432122985658702,0.775216562173159,0.356459695770561,0.379348622814219,0.281810049036358,Cdhr5
0,0,0,0,0,0,0.0310086624869264,0,0.0583613265868029,0.112724019614543,Gm12863
0,0,0,0,0.0307723581876644,0,0,0,0,0,Gm36633
0.449171996341943,0.619436629464778,0.29846046629971,0.555847581405268,0.123089432750658,0.432122985658702,0.403112612330043,0.0594099492950935,0.0291806632934014,0.169086029421815,Gm12866
474.565186535141,466.848739739954,289.506652310718,292.808153715819,265.934719457796,249.997551303081,232.471942664487,234.877234538152,234.641713542241,245.062018642017,Tcof1
0,0,0,0,0,0,0,0,0,0,Gm3279
11.3790239073292,10.6484106303231,23.667914977567,25.6616300082099,19.3865856582286,19.5031507527294,21.6440464158746,20.1993827603318,16.2536294544246,15.7250007362288,AI662270
0,0,0,0,0,0,0.0620173249738527,0,0,0,Olfr523
0,0,0,0,0,0,0,0,0,0,Olfr522
0,0,0,0,0,0,0,0.118819898590187,0,0,Olfr521
0,0.0589939647109312,0,0,0,0,0,0.0594099492950935,0,0,Olfr520
0,0,0,0,0.0307723581876644,0,0,0.0594099492950935,0,0,Olfr527
0,0,0,0,0,0,0.0620173249738527,0,0,0,Olfr525
0,0,0,0,0,0,0.0620173249738527,0,0,0,Olfr524
0,0,0,0,0,0.057616398087827,0.0930259874607791,0,0,0,Gm10646
0.0598895995122591,0,0,0.123521684756726,0.0307723581876644,0,0.0310086624869264,0.0891149239426403,0,0,Gm10640
0,0,0,0,0,0.172849194263481,0,0.0297049746475468,0.0291806632934014,0,Gm10649
11.7383615044028,11.4743261362761,14.8036391284656,16.4592644938338,9.90869933642795,13.4822371525515,9.6436940334341,12.1790396054942,9.54207689694227,10.2297047800198,Zik1
0,0.0884909470663968,0,0,0,0,0,0.0297049746475468,0,0,5730435O14Rik
115.736651057441,122.61895565167,154.36375317021,151.530226775314,130.167075133821,133.122687781924,131.538746269542,130.375133728083,152.293881728262,150.232937141282,Usp8
129.121976548431,128.429861175697,113.982052079859,108.019713319757,161.370246336112,161.87327042775,177.090471462836,153.040029384161,83.5734196723017,76.905962382022,Usp1
15.1221238768454,12.5657144834283,12.296571211548,10.4375823619434,6.06215456296989,5.15666762886051,5.98467185997679,5.88158498021426,10.5925807755047,9.75062769665797,Usp2
26.5011477841747,26.9307448905401,35.4869494430355,34.7404738378292,32.1263419479217,31.1128549674266,29.7062986624755,33.2992765798999,37.5555136586077,38.0161756150046,Usp3
126.426944570379,121.557064286874,114.817741385498,108.513800058784,124.781912450979,125.978254419034,131.259668307159,129.424574539361,127.081788642763,125.743643880023,Usp4
219.375603013405,228.896583078413,212.503852005393,211.777928515407,212.636995076761,205.344842785015,206.424666175469,204.162290752589,143.627224730122,143.244047925181,Usp5
536.401198031549,524.338358350756,329.798815261179,342.309468882078,353.297444352575,364.135635915067,365.127000783558,353.370378407216,257.927882850375,263.802386902934,Usp7
105.645253539625,105.215736061946,101.655634821681,98.323261066354,79.9158142133645,75.0453585093946,76.0642490804304,64.162745238701,88.0672418194856,85.3039018433054,Rpl38
161.282691486514,151.231028536472,139.530267995114,132.013800583751,124.843457167355,116.874863521157,115.042137826497,107.739943046652,157.692304437541,152.769227582609,Rpl39
318.762393403999,311.547127638428,296.251858849092,313.992122651598,219.468458594423,224.790377139657,207.106856750181,201.072973389244,284.015395834676,261.886078569487,Rpl36
246.236088394653,250.517871144969,192.268232390273,187.413276197143,159.462360128477,160.807367063125,157.461988108612,149.921007046169,173.128875319751,175.004040451578,Rpl37
3.50354157146716,3.56913486501134,2.65629815006741,3.45860717318833,2.89260166964046,3.11128549674266,4.06213478578735,3.98046660277127,3.88102821802239,4.02988370121991,Rpl34
382.484927285043,375.142621596811,319.024392427759,323.812096589758,290.337199500614,289.493592192287,268.907121086625,271.978747872938,321.19156087047,305.904808228966,Rpl35
579.731323278668,555.192201894573,529.647943495465,514.776621223657,423.519965736825,408.413837845562,399.298546844151,385.6596858491,489.826614043037,465.747468042388,Rpl32
0.269503197805166,0.235975858843725,0.119384186519884,0.0617608423783631,0.492357731002631,0.057616398087827,0.372103949843116,0.326754721123014,0.0875419898802043,0.0845430147109073,Rpl30
481.30276648027,471.302784075629,462.942029277479,457.061114021076,379.423176453902,368.053550985039,337.932403782523,338.131726413025,456.035405949278,452.784205786716,Rpl31
4.16232716610201,4.95549303571822,3.67106373548643,3.21156380367488,2.49256101320082,2.30465592351308,2.85279694879723,2.13875817462337,4.23119617754321,3.77625465708719,Cd302
30.513750951496,29.6149702848875,31.0398884951698,33.0729310936134,49.3588625330137,51.8547582790443,55.3194538766766,51.6866558867314,55.1514536245287,56.8974489004406,Fam13b
13.6548286887951,13.8340847247134,5.73044095295442,5.95992128951204,2.64642280413914,1.35398535506393,1.33337248693783,1.8417084281479,3.20987296227416,2.56447144623085,Fam13c
0.838454393171627,0.530945682398381,4.59629118101553,5.68199749880941,2.92337402782812,1.64206734550307,1.70547643678095,2.67344771827921,1.28394918490966,1.94448933835087,Fam13a
135.021102100388,130.907607693556,115.593738597877,118.673458630025,96.9637006493306,96.0465356124076,95.6307151096809,94.1647696327232,108.552067451453,113.118553683194,Bcas2
45.0369788332188,42.4166606271595,27.8165154591329,26.4645209591286,22.9869515661853,23.2770248274821,25.7992071891227,21.7440414420042,20.9517162446622,22.1784508591613,Bcas3
4.04254796707749,3.48064391794494,2.80552838321727,2.56307495870207,1.23089432750658,1.4980263502835,0.744207899686233,0.802034315483763,1.60493648113708,0.845430147109073,Bcas1
0,0,0,0,0,0,0,0,0,0,Gm8369
0.0299447997561295,0.0589939647109312,0,0,0,0,0,0,0,0,Gm8363
0,0.0589939647109312,0,0.123521684756726,0,0,0,0,0.116722653173606,0.0563620098072715,Krtap28-13
0,0.0589939647109312,2.44737582365762,3.02628127653979,0.646219521940953,1.41160175315176,0.310086624869264,0.653509442246029,0.846239235508642,1.23996421575997,Hist3h2ba
5.83923595244526,6.40084517113603,21.1310010140194,19.6090674551303,12.8013010060684,13.0501141668928,15.0392013061593,14.6742574758881,15.0572222593951,11.4414879908761,Mlycd
0.119779199024518,0.117987929421862,0.179076279779826,0.339684633080997,0.369268298251973,0.057616398087827,0.310086624869264,0.118819898590187,0.145903316467007,0.253629044132722,Hist4h4
2.60519757878327,2.77271634141377,3.19352698940689,2.93364001297225,2.03097564038585,1.55564274837133,0.775216562173159,1.42583878308224,1.34231051149647,0.92997316181998,Rpl3l
35.7241461090626,33.007123255766,35.3675652565156,38.9710915407471,39.5117079129611,43.7308461486607,41.1795037826382,42.8048684671149,49.8697535684231,45.9632189978299,Ttbk2
44.2584140395595,40.8828175446753,55.0659560322964,59.8153758434447,80.0081312879275,81.4119704980995,84.4055792894136,87.629675210263,65.2187824607522,67.2398777000749,Ammecr1l
0.778564793659368,0.294969823554656,2.02953117083802,1.42049937470235,9.72406518730196,11.3792386223458,13.8608721316561,13.6939933125191,7.87877908921839,7.52432830927075,Ttbk1
245.247910002701,260.340366269339,241.573901422985,233.826549244483,229.961832736416,210.674359608139,188.904771870355,185.240221902102,181.766351654598,181.006594496052,Ncor2
434.558934060952,431.629342807528,324.754833380714,313.745079282085,325.940817923742,328.096578911131,322.180003239165,320.160216751259,225.566527257993,237.03043224448,Ncor1
0.239558398049036,0.530945682398381,0.0895381398899129,0.0926412635675447,0.892398387442268,0.806629573229578,0.651181912225454,0.475279594360748,0.291806632934014,0.817249142205437,1810010D01Rik
51.2954419822499,47.9620933099871,45.1272225045161,56.9434966728508,84.7163020906402,72.1933468040472,78.4829247544106,72.5989580386043,61.717102865544,37.5652795365465,Abhd17a
0,0,0,0,0.492357731002631,0.633780378966097,1.61245044932017,1.57436365631998,8.57911500826003,9.86335171627252,Gkn1
0,0,0,0,0.676991880128617,0.633780378966097,3.65902217345731,3.35666213517278,15.5241128720896,15.3022856626742,Gkn2
0,0.0294969823554656,0,0,0.27695122368898,0.547355781834356,0.248069299895411,0.118819898590187,0.116722653173606,0.112724019614543,Gkn3
3.29392797317425,4.5425352827417,5.43198048665471,5.06438907502577,6.36987814484654,8.06629573229578,9.61268537094717,10.0699864055184,9.68798021340928,10.2578857849234,Magohb
12.2174783005009,13.2441450776041,16.3854795998541,18.0959268168604,12.1858538423151,10.7166500443358,12.5895169696921,14.8524873237734,15.8159195050236,16.1477158097833,Nkiras1
62.3151282925056,58.1090552402672,124.696782820019,118.241132733376,87.8243102675943,90.1408548084053,94.8554985475077,92.7092258749934,80.3635467100276,76.3423422839493,Ppme1
0.419227196585814,0.73742455888664,1.16399581856887,1.14257558399972,0.615447163753288,0.777821374185664,0.68219057471238,0.742624366188669,0.787877908921839,0.73270612749453,Gltpd2
0.0299447997561295,0,0,0.0617608423783631,0,0.057616398087827,0,0,0.116722653173606,0,Gm19276
0,0,0,0,0,0,0,0,0,0,Gm19277
23.0874406119759,24.3055134609037,33.0097275727479,31.2818666646409,20.7405694184858,21.2892590934521,24.3418000522372,25.0412936278819,22.0897621131049,19.726703432545,Cep162
0.119779199024518,0.0589939647109312,0,0.123521684756726,0,0.259273791395221,0,0,0,0,Gm14015
26.4113133849063,26.6357750669854,62.5573137364191,62.6563745928494,22.4022767606197,19.964081937432,19.5664660292505,20.8231872279303,25.5038997184329,22.5448039229086,Fam234b
0.179668798536777,0.26547284119919,0.149230233149855,0.370565054270179,0.738536596503946,0.749013175141751,0.68219057471238,0.772329340836216,0.20426464305381,0.225448039229086,Lrriq1
38.9282396829684,38.3165800797498,75.2120375075268,73.9277283269006,59.9445537495703,62.5714083233801,67.1337542841956,67.8758670696444,52.1750259686018,53.3748232874861,Fam234a
7.96531673513046,9.0850705654834,1.37291814497866,1.42049937470235,0.400040656439638,0.720204976097837,0.744207899686233,0.534689543655842,0.81705857221524,0.648163112783622,Lrriq4
0.0598895995122591,0.294969823554656,0.119384186519884,0,0,0.115232796175654,0,0,0.0583613265868029,0,Vmn2r84
0,0,0,0,0,0,0.0620173249738527,0,0,0,Vmn2r85
0,0,0.0596920932599419,0,0,0,0,0,0,0,Vmn2r86
0,0,0,0,0,0,0.155043312434632,0.0594099492950935,0,0,Vmn2r87
2.69503197805166,1.8878068707498,1.61168651801843,1.94546653491844,2.7695122368898,2.59273791395221,4.43423873563047,3.95076162812372,1.83838178748429,2.33902340700177,Gm15760
0.0299447997561295,0,0,0,0,0,0,0,0,0,Vmn2r81
0,0,0,0,0,0,0,0,0,0,Vmn2r82
0.0299447997561295,0,0,0.216162948324271,0.0615447163753289,0,0,0,0.0583613265868029,0.309991053939993,Vmn2r83
84.7437833098466,84.2728785895652,87.6578389522247,89.7076235545724,70.2532937424379,76.8890832482051,83.3512847648581,83.0254041398932,80.8596179860154,76.4832473084675,Tinf2
0,0,0.238768373039768,0.277923790702634,0.0923170745629933,0.144040995219567,0,0.118819898590187,0.175083979760409,0.140905024518179,Vmn2r88
0,0,0,0,0,0,0,0,0,0,Vmn2r89
1.07801279122066,1.15038231186316,1.91014698431814,1.23521684756726,2.03097564038585,2.16061492829351,2.04657172413714,2.46551289574638,1.72165913431069,1.60631727950724,Egf
25.8723069892959,30.0574250202194,20.7430024078298,17.3239162871308,6.12369927934522,6.88515957149532,6.79089708463687,6.17863472668973,10.3299548058641,11.0187729173216,Slc4a11
0.718675194147109,0.855412488308502,0.716305119119303,0.617608423783631,0.215406507313651,0.749013175141751,0.68219057471238,0.504984569008295,0.40852928610762,0.19726703432545,Slc4a10
0.209613598292907,0,0.179076279779826,0.0308804211891816,0.123089432750658,0,0,0.148524873237734,0,0.0563620098072715,4930519G04Rik
1.25768158975744,1.32736420599595,6.08859351251407,5.37319328691759,8.06235784516808,8.70007611126188,6.04668918495064,6.53509442246029,3.64758291167518,3.97352169141264,Ptprz1
273.036684176389,280.6342901299,253.721242401383,245.067022557345,182.757035276539,180.685024403425,157.368962121151,164.803199344589,163.791063065862,164.689792656847,Pold1
174.248789780918,174.651632526712,196.327294731949,191.860056848385,84.0085378523239,80.1732179392112,60.8079871368626,60.8654930528233,87.2501832472703,81.9503622597728,Pold2
88.6066624783873,92.4435427020292,129.501996327444,130.284496997157,102.441180406735,107.685048026149,106.018617042801,113.859167824047,105.575639795526,103.677917040476,Pold3
2.00630158366068,1.00289740008583,1.73107070453832,1.54402105945908,1.23089432750658,0.749013175141751,1.48841579937247,1.36642883378715,2.62625969640613,2.56447144623085,Pold4
337.507838051336,346.294572853166,324.217604541374,332.79829915581,232.977523838807,222.082406429529,211.727147460733,223.975508842503,146.574471722755,155.530966063166,Hdac1
69.112597837147,68.7279688882348,93.1495115321393,91.0972425080856,86.1933752836481,84.7249133881496,94.4833945976646,85.0156374412788,82.1143865076317,92.1518860348889,Hdac3
179.159736940923,177.837306621102,149.140695009965,154.031540891638,128.720774299,132.229633611563,148.252415349995,127.166996466148,116.460027203965,103.649736035572,Hdac2
74.0534897969084,72.857546418,79.5098682222426,76.7687270763053,43.4197974027945,45.3441052951198,36.21811778473,32.7645870362441,57.9819779639887,57.9965080916824,Hdac5
42.0125540578498,40.3813688446324,38.2924778262527,40.3915909154495,30.4338622476001,30.5654991855922,25.8922331765835,26.5562473349068,41.9034324893245,41.9896973064173,Hdac4
25.4530797927101,31.9747288733247,13.9679498228264,14.9770042767531,14.8015042882666,14.2600585267372,12.4034649947705,11.3473003153629,16.0493648113708,13.2168912998052,Hdac7
138.524643671855,135.273161082165,135.709974026478,139.147177878452,192.604189896592,197.393779848895,237.805432612238,241.649968757793,349.963694877764,351.868027226796,Hdac6
0.509061595854202,0.884909470663968,4.05906234167605,3.33508548843161,4.67739844452499,4.46527085180659,2.57371898641489,2.37639797180374,1.80920112419089,2.05721335796541,Hdac9
4.61149916244395,5.16197191220648,7.22274328445297,6.76281224043076,5.81597569746858,4.00433966710397,4.18616943573506,5.25778051261578,4.40628015730362,3.43808259824356,Hdac8
5.44995355561558,5.69291759460486,8.80458375584143,10.1596585712407,3.32341468426776,5.07024303172877,5.08542064785592,4.72309096895994,8.63747633484683,6.39708811312532,Gmpr
141.279565249419,134.948694276255,116.757734416446,113.516428291431,101.302603153791,107.396966035709,95.7547497596286,93.2736203932968,101.023456321756,97.6753629960015,Gmps
2.84475597683231,2.86120728848016,4.68582932090544,3.64388970032342,3.7234553407074,2.96724450152309,1.48841579937247,1.93082335209054,1.07968454185585,0.760887132398166,1110032F04Rik
0,0,0,0.154402105945908,0,0,0,0,0.0291806632934014,0,4930557J02Rik
51.6847243790796,49.9088941454478,67.9296021298139,72.5072289521983,51.4821552479626,48.4553907918625,61.4591690490881,67.5491123485213,90.1682495766105,95.3645205939034,Pvr
0.718675194147109,0.884909470663968,1.61168651801843,1.45137979589153,0.369268298251973,0.57616398087827,0.527147262277748,0.534689543655842,0.379348622814219,0.309991053939993,4732471J01Rik
